pokedex_number,pokemon_name,next_evolution,pokemon_weight,pokemon_height,pokemon_type,pokemon_abilities
0543,Venipede,"##0543 - Venipede (https://pokemondb.net/pokedex/venipede), ##0544 - Whirlipede (https://pokemondb.net/pokedex/whirlipede), ##0545 - Scolipede (https://pokemondb.net/pokedex/scolipede)",5.3 kg,40.0 cm,Bug,"Defense Curl (https://pokemondb.net/move/defense-curl), Dark (https://pokemondb.net/type/dark), Bug (https://pokemondb.net/type/bug), Pin Missile (https://pokemondb.net/move/pin-missile), Agility (https://pokemondb.net/move/agility), Defense Curl (https://pokemondb.net/move/defense-curl), Bug (https://pokemondb.net/type/bug), Bug (https://pokemondb.net/type/bug), Toxic (https://pokemondb.net/move/toxic), Fighting (https://pokemondb.net/type/fighting)"
0541,Swadloon,"##0540 - Sewaddle (https://pokemondb.net/pokedex/sewaddle), ##0541 - Swadloon (https://pokemondb.net/pokedex/swadloon), ##0542 - Leavanny (https://pokemondb.net/pokedex/leavanny)",7.3 kg,50.0 cm,Bug,"Bug Bite (https://pokemondb.net/move/bug-bite), Normal (https://pokemondb.net/type/normal), Take Down (https://pokemondb.net/move/take-down), Bug Bite (https://pokemondb.net/move/bug-bite), Normal (https://pokemondb.net/type/normal), Psychic (https://pokemondb.net/type/psychic), Bug (https://pokemondb.net/type/bug), Bug (https://pokemondb.net/type/bug), Calm Mind (https://pokemondb.net/move/calm-mind), Normal (https://pokemondb.net/type/normal)"
0540,Sewaddle,"##0540 - Sewaddle (https://pokemondb.net/pokedex/sewaddle), ##0541 - Swadloon (https://pokemondb.net/pokedex/swadloon), ##0542 - Leavanny (https://pokemondb.net/pokedex/leavanny)",2.5 kg,30.0 cm,Bug,"String Shot (https://pokemondb.net/move/string-shot), Normal (https://pokemondb.net/type/normal), Take Down (https://pokemondb.net/move/take-down), String Shot (https://pokemondb.net/move/string-shot), Psychic (https://pokemondb.net/type/psychic), Bug (https://pokemondb.net/type/bug), Calm Mind (https://pokemondb.net/move/calm-mind), Normal (https://pokemondb.net/type/normal)"
0539,Sawk,,51.0 kg,140.0 cm,Fighting,"Leer (https://pokemondb.net/move/leer), Fighting (https://pokemondb.net/type/fighting), Mega Punch (https://pokemondb.net/move/mega-punch), Low Kick (https://pokemondb.net/move/low-kick), Bide (https://pokemondb.net/move/bide), Normal (https://pokemondb.net/type/normal), Work Up (https://pokemondb.net/move/work-up), Ground (https://pokemondb.net/type/ground)"
0538,Throh,,55.5 kg,130.0 cm,Fighting,"Bind (https://pokemondb.net/move/bind), Fighting (https://pokemondb.net/type/fighting), Mega Punch (https://pokemondb.net/move/mega-punch), Body Slam (https://pokemondb.net/move/body-slam), Bide (https://pokemondb.net/move/bide), Normal (https://pokemondb.net/type/normal), Work Up (https://pokemondb.net/move/work-up), Ground (https://pokemondb.net/type/ground)"
0537,Seismitoad,"##0535 - Tympole (https://pokemondb.net/pokedex/tympole), ##0536 - Palpitoad (https://pokemondb.net/pokedex/palpitoad), ##0537 - Seismitoad (https://pokemondb.net/pokedex/seismitoad)",62.0 kg,150.0 cm,Water,"Acid (https://pokemondb.net/move/acid), Fighting (https://pokemondb.net/type/fighting), Ice (https://pokemondb.net/type/ice), Mega Punch (https://pokemondb.net/move/mega-punch), Hydro Pump (https://pokemondb.net/move/hydro-pump), Acid (https://pokemondb.net/move/acid), Poison (https://pokemondb.net/type/poison), Normal (https://pokemondb.net/type/normal), Normal (https://pokemondb.net/type/normal), Toxic (https://pokemondb.net/move/toxic), Ground (https://pokemondb.net/type/ground)"
0542,Leavanny,"##0540 - Sewaddle (https://pokemondb.net/pokedex/sewaddle), ##0541 - Swadloon (https://pokemondb.net/pokedex/swadloon), ##0542 - Leavanny (https://pokemondb.net/pokedex/leavanny)",20.5 kg,120.0 cm,Bug,"False Swipe (https://pokemondb.net/move/false-swipe), Normal (https://pokemondb.net/type/normal), Bug (https://pokemondb.net/type/bug), Take Down (https://pokemondb.net/move/take-down), Bug Bite (https://pokemondb.net/move/bug-bite), Normal (https://pokemondb.net/type/normal), Psychic (https://pokemondb.net/type/psychic), Bug (https://pokemondb.net/type/bug), Bug (https://pokemondb.net/type/bug), Calm Mind (https://pokemondb.net/move/calm-mind), Normal (https://pokemondb.net/type/normal)"
0536,Palpitoad,"##0535 - Tympole (https://pokemondb.net/pokedex/tympole), ##0536 - Palpitoad (https://pokemondb.net/pokedex/palpitoad), ##0537 - Seismitoad (https://pokemondb.net/pokedex/seismitoad)",17.0 kg,80.0 cm,Water,"Acid (https://pokemondb.net/move/acid), Ice (https://pokemondb.net/type/ice), Screech (https://pokemondb.net/move/screech), Hydro Pump (https://pokemondb.net/move/hydro-pump), Bubble (https://pokemondb.net/move/bubble), Normal (https://pokemondb.net/type/normal), Normal (https://pokemondb.net/type/normal), Toxic (https://pokemondb.net/move/toxic), Fighting (https://pokemondb.net/type/fighting)"
0532,Timburr,"##0532 - Timburr (https://pokemondb.net/pokedex/timburr), ##0533 - Gurdurr (https://pokemondb.net/pokedex/gurdurr), ##0534 - Conkeldurr (https://pokemondb.net/pokedex/conkeldurr)",12.5 kg,60.0 cm,Fighting,"Leer (https://pokemondb.net/move/leer), Fighting (https://pokemondb.net/type/fighting), Take Down (https://pokemondb.net/move/take-down), Leer (https://pokemondb.net/move/leer), Fighting (https://pokemondb.net/type/fighting), Fighting (https://pokemondb.net/type/fighting), Mega Punch (https://pokemondb.net/move/mega-punch), Low Kick (https://pokemondb.net/move/low-kick)"
0535,Tympole,"##0535 - Tympole (https://pokemondb.net/pokedex/tympole), ##0536 - Palpitoad (https://pokemondb.net/pokedex/palpitoad), ##0537 - Seismitoad (https://pokemondb.net/pokedex/seismitoad)",4.5 kg,50.0 cm,Water,"Echoed Voice (https://pokemondb.net/move/echoed-voice), Ice (https://pokemondb.net/type/ice), Screech (https://pokemondb.net/move/screech), Hydro Pump (https://pokemondb.net/move/hydro-pump), Bubble (https://pokemondb.net/move/bubble), Normal (https://pokemondb.net/type/normal), Normal (https://pokemondb.net/type/normal), Toxic (https://pokemondb.net/move/toxic), Normal (https://pokemondb.net/type/normal)"
0531,Audino,,31.0 kg,110.00000000000001 cm,Normal,"Play Nice (https://pokemondb.net/move/play-nice), Psychic (https://pokemondb.net/type/psychic), Mega Punch (https://pokemondb.net/move/mega-punch), Body Slam (https://pokemondb.net/move/body-slam), Growl (https://pokemondb.net/move/growl), Psychic (https://pokemondb.net/type/psychic), Normal (https://pokemondb.net/type/normal), Work Up (https://pokemondb.net/move/work-up), Ground (https://pokemondb.net/type/ground)"
0530,Excadrill,"##0529 - Drilbur (https://pokemondb.net/pokedex/drilbur), ##0530 - Excadrill (https://pokemondb.net/pokedex/excadrill)",40.4 kg,70.0 cm,Ground,"Hone Claws (https://pokemondb.net/move/hone-claws), Normal (https://pokemondb.net/type/normal), Take Down (https://pokemondb.net/move/take-down), Hone Claws (https://pokemondb.net/move/hone-claws), Normal (https://pokemondb.net/type/normal), Steel (https://pokemondb.net/type/steel), Ground (https://pokemondb.net/type/ground), Hyper Beam (https://pokemondb.net/move/hyper-beam), Swords Dance (https://pokemondb.net/move/swords-dance)"
0534,Conkeldurr,"##0532 - Timburr (https://pokemondb.net/pokedex/timburr), ##0533 - Gurdurr (https://pokemondb.net/pokedex/gurdurr), ##0534 - Conkeldurr (https://pokemondb.net/pokedex/conkeldurr)",87.0 kg,140.0 cm,Fighting,"Leer (https://pokemondb.net/move/leer), Take Down (https://pokemondb.net/move/take-down), Leer (https://pokemondb.net/move/leer), Fighting (https://pokemondb.net/type/fighting), Fighting (https://pokemondb.net/type/fighting), Mega Punch (https://pokemondb.net/move/mega-punch), Low Kick (https://pokemondb.net/move/low-kick)"
0533,Gurdurr,"##0532 - Timburr (https://pokemondb.net/pokedex/timburr), ##0533 - Gurdurr (https://pokemondb.net/pokedex/gurdurr), ##0534 - Conkeldurr (https://pokemondb.net/pokedex/conkeldurr)",40.0 kg,120.0 cm,Fighting,"Leer (https://pokemondb.net/move/leer), Take Down (https://pokemondb.net/move/take-down), Leer (https://pokemondb.net/move/leer), Fighting (https://pokemondb.net/type/fighting), Fighting (https://pokemondb.net/type/fighting), Mega Punch (https://pokemondb.net/move/mega-punch), Low Kick (https://pokemondb.net/move/low-kick)"
0528,Swoobat,"##0527 - Woobat (https://pokemondb.net/pokedex/woobat), ##0528 - Swoobat (https://pokemondb.net/pokedex/swoobat)",10.5 kg,90.0 cm,Psychic,"Attract (https://pokemondb.net/move/attract), Dark (https://pokemondb.net/type/dark), Flying (https://pokemondb.net/type/flying), Fly (https://pokemondb.net/move/fly), Psychic (https://pokemondb.net/move/psychic), Assurance (https://pokemondb.net/move/assurance), Normal (https://pokemondb.net/type/normal), Normal (https://pokemondb.net/type/normal), Psyshock (https://pokemondb.net/move/psyshock), Flying (https://pokemondb.net/type/flying)"
0527,Woobat,"##0527 - Woobat (https://pokemondb.net/pokedex/woobat), ##0528 - Swoobat (https://pokemondb.net/pokedex/swoobat)",2.1 kg,40.0 cm,Psychic,"Attract (https://pokemondb.net/move/attract), Dark (https://pokemondb.net/type/dark), Flying (https://pokemondb.net/type/flying), Fly (https://pokemondb.net/move/fly), Psychic (https://pokemondb.net/move/psychic), Confusion (https://pokemondb.net/move/confusion), Normal (https://pokemondb.net/type/normal), Normal (https://pokemondb.net/type/normal), Psyshock (https://pokemondb.net/move/psyshock), Flying (https://pokemondb.net/type/flying)"
0526,Gigalith,"##0524 - Roggenrola (https://pokemondb.net/pokedex/roggenrola), ##0525 - Boldore (https://pokemondb.net/pokedex/boldore), ##0526 - Gigalith (https://pokemondb.net/pokedex/gigalith)",260.0 kg,170.0 cm,Rock,"Harden (https://pokemondb.net/move/harden), Steel (https://pokemondb.net/type/steel), Rock (https://pokemondb.net/type/rock), Hyper Beam (https://pokemondb.net/move/hyper-beam), Earthquake (https://pokemondb.net/move/earthquake), Harden (https://pokemondb.net/move/harden), Steel (https://pokemondb.net/type/steel), Normal (https://pokemondb.net/type/normal), Rock (https://pokemondb.net/type/rock), Toxic (https://pokemondb.net/move/toxic), Fighting (https://pokemondb.net/type/fighting)"
0525,Boldore,"##0524 - Roggenrola (https://pokemondb.net/pokedex/roggenrola), ##0525 - Boldore (https://pokemondb.net/pokedex/boldore), ##0526 - Gigalith (https://pokemondb.net/pokedex/gigalith)",102.0 kg,90.0 cm,Rock,"Harden (https://pokemondb.net/move/harden), Rock (https://pokemondb.net/type/rock), Steel (https://pokemondb.net/type/steel), Rock (https://pokemondb.net/type/rock), Rest (https://pokemondb.net/move/rest), Earthquake (https://pokemondb.net/move/earthquake), Harden (https://pokemondb.net/move/harden), Rock (https://pokemondb.net/type/rock), Steel (https://pokemondb.net/type/steel), Normal (https://pokemondb.net/type/normal), Toxic (https://pokemondb.net/move/toxic), Fighting (https://pokemondb.net/type/fighting)"
0524,Roggenrola,"##0524 - Roggenrola (https://pokemondb.net/pokedex/roggenrola), ##0525 - Boldore (https://pokemondb.net/pokedex/boldore), ##0526 - Gigalith (https://pokemondb.net/pokedex/gigalith)",18.0 kg,40.0 cm,Rock,"Sand Attack (https://pokemondb.net/move/sand-attack), Steel (https://pokemondb.net/type/steel), Rock (https://pokemondb.net/type/rock), Rest (https://pokemondb.net/move/rest), Earthquake (https://pokemondb.net/move/earthquake), Tackle (https://pokemondb.net/move/tackle), Steel (https://pokemondb.net/type/steel), Normal (https://pokemondb.net/type/normal), Toxic (https://pokemondb.net/move/toxic), Fighting (https://pokemondb.net/type/fighting)"
0523,Zebstrika,"##0522 - Blitzle (https://pokemondb.net/pokedex/blitzle), ##0523 - Zebstrika (https://pokemondb.net/pokedex/zebstrika)",79.5 kg,160.0 cm,Electric,"Charge (https://pokemondb.net/move/charge), Take Down (https://pokemondb.net/move/take-down), Charge (https://pokemondb.net/move/charge), Normal (https://pokemondb.net/type/normal), Psychic (https://pokemondb.net/type/psychic), Toxic (https://pokemondb.net/move/toxic), Normal (https://pokemondb.net/type/normal)"
0522,Blitzle,"##0522 - Blitzle (https://pokemondb.net/pokedex/blitzle), ##0523 - Zebstrika (https://pokemondb.net/pokedex/zebstrika)",29.8 kg,80.0 cm,Electric,"Quick Attack (https://pokemondb.net/move/quick-attack), Fighting (https://pokemondb.net/type/fighting), Take Down (https://pokemondb.net/move/take-down), Quick Attack (https://pokemondb.net/move/quick-attack), Normal (https://pokemondb.net/type/normal), Flying (https://pokemondb.net/type/flying), Toxic (https://pokemondb.net/move/toxic), Normal (https://pokemondb.net/type/normal)"
0521,Unfezant,"##0519 - Pidove (https://pokemondb.net/pokedex/pidove), ##0520 - Tranquill (https://pokemondb.net/pokedex/tranquill), ##0521 - Unfezant (https://pokemondb.net/pokedex/unfezant)",29.0 kg,120.0 cm,Normal,"Growl (https://pokemondb.net/move/growl), Flying (https://pokemondb.net/type/flying), Flying (https://pokemondb.net/type/flying), Fly (https://pokemondb.net/move/fly), Agility (https://pokemondb.net/move/agility), Growl (https://pokemondb.net/move/growl), Normal (https://pokemondb.net/type/normal), Flying (https://pokemondb.net/type/flying), Work Up (https://pokemondb.net/move/work-up), Flying (https://pokemondb.net/type/flying)"
0529,Drilbur,"##0529 - Drilbur (https://pokemondb.net/pokedex/drilbur), ##0530 - Excadrill (https://pokemondb.net/pokedex/excadrill)",8.5 kg,30.0 cm,Ground,"Mud-Slap (https://pokemondb.net/move/mud-slap), Steel (https://pokemondb.net/type/steel), Take Down (https://pokemondb.net/move/take-down), Mud-Slap (https://pokemondb.net/move/mud-slap), Steel (https://pokemondb.net/type/steel), Ground (https://pokemondb.net/type/ground), Dig (https://pokemondb.net/move/dig), Swords Dance (https://pokemondb.net/move/swords-dance)"
0520,Tranquill,"##0519 - Pidove (https://pokemondb.net/pokedex/pidove), ##0520 - Tranquill (https://pokemondb.net/pokedex/tranquill), ##0521 - Unfezant (https://pokemondb.net/pokedex/unfezant)",15.0 kg,60.0 cm,Normal,"Growl (https://pokemondb.net/move/growl), Flying (https://pokemondb.net/type/flying), Flying (https://pokemondb.net/type/flying), Fly (https://pokemondb.net/move/fly), Agility (https://pokemondb.net/move/agility), Growl (https://pokemondb.net/move/growl), Normal (https://pokemondb.net/type/normal), Flying (https://pokemondb.net/type/flying), Work Up (https://pokemondb.net/move/work-up), Flying (https://pokemondb.net/type/flying)"
0519,Pidove,"##0519 - Pidove (https://pokemondb.net/pokedex/pidove), ##0520 - Tranquill (https://pokemondb.net/pokedex/tranquill), ##0521 - Unfezant (https://pokemondb.net/pokedex/unfezant)",2.1 kg,30.0 cm,Normal,"Growl (https://pokemondb.net/move/growl), Flying (https://pokemondb.net/type/flying), Flying (https://pokemondb.net/type/flying), Fly (https://pokemondb.net/move/fly), Agility (https://pokemondb.net/move/agility), Gust (https://pokemondb.net/move/gust), Normal (https://pokemondb.net/type/normal), Flying (https://pokemondb.net/type/flying), Work Up (https://pokemondb.net/move/work-up), Flying (https://pokemondb.net/type/flying)"
0518,Musharna,"##0517 - Munna (https://pokemondb.net/pokedex/munna), ##0518 - Musharna (https://pokemondb.net/pokedex/musharna)",60.5 kg,110.00000000000001 cm,Psychic,"Calm Mind (https://pokemondb.net/move/calm-mind), Ghost (https://pokemondb.net/type/ghost), Psychic (https://pokemondb.net/type/psychic), Hyper Beam (https://pokemondb.net/move/hyper-beam), Psychic (https://pokemondb.net/move/psychic), Defense Curl (https://pokemondb.net/move/defense-curl), Psychic (https://pokemondb.net/type/psychic), Normal (https://pokemondb.net/type/normal), Psychic (https://pokemondb.net/type/psychic), Psyshock (https://pokemondb.net/move/psyshock), Normal (https://pokemondb.net/type/normal)"
0517,Munna,"##0517 - Munna (https://pokemondb.net/pokedex/munna), ##0518 - Musharna (https://pokemondb.net/pokedex/musharna)",23.3 kg,60.0 cm,Psychic,"Defense Curl (https://pokemondb.net/move/defense-curl), Ghost (https://pokemondb.net/type/ghost), Psychic (https://pokemondb.net/type/psychic), Thunder Wave (https://pokemondb.net/move/thunder-wave), Psychic (https://pokemondb.net/move/psychic), Defense Curl (https://pokemondb.net/move/defense-curl), Psychic (https://pokemondb.net/type/psychic), Normal (https://pokemondb.net/type/normal), Psyshock (https://pokemondb.net/move/psyshock), Normal (https://pokemondb.net/type/normal)"
0515,Panpour,"##0515 - Panpour (https://pokemondb.net/pokedex/panpour), ##0516 - Simipour (https://pokemondb.net/pokedex/simipour)",13.5 kg,60.0 cm,Water,"Play Nice (https://pokemondb.net/move/play-nice), Water (https://pokemondb.net/type/water), Water (https://pokemondb.net/type/water), Work Up (https://pokemondb.net/move/work-up), Ground (https://pokemondb.net/type/ground), Play Nice (https://pokemondb.net/move/play-nice), Water (https://pokemondb.net/type/water), Water (https://pokemondb.net/type/water), Work Up (https://pokemondb.net/move/work-up), Ground (https://pokemondb.net/type/ground)"
0514,Simisear,"##0513 - Pansear (https://pokemondb.net/pokedex/pansear), ##0514 - Simisear (https://pokemondb.net/pokedex/simisear)",28.0 kg,100.0 cm,Fire,"Flame Burst (https://pokemondb.net/move/flame-burst), Ghost (https://pokemondb.net/type/ghost), Normal (https://pokemondb.net/type/normal), Flying (https://pokemondb.net/type/flying), Work Up (https://pokemondb.net/move/work-up), Ground (https://pokemondb.net/type/ground), Flame Burst (https://pokemondb.net/move/flame-burst), Ghost (https://pokemondb.net/type/ghost), Fire (https://pokemondb.net/type/fire), Flying (https://pokemondb.net/type/flying), Work Up (https://pokemondb.net/move/work-up), Ground (https://pokemondb.net/type/ground)"
